#Item	Label	Description	Site on enwiki
Q4496900	Grantham railway station		Grantham railway station
Q4861121	Barkston railway station		Barkston railway station
Q5596617	Grantham Ambergate Yard railway station		Grantham Ambergate Yard railway station
Q7445220	Sedgebrook railway station		Sedgebrook railway station
