#Item	Label	Description	Site on enwiki
Q1881964	Sherburn-in-Elmet railway station		Sherburn-in-Elmet railway station
Q2408723	South Milford railway station		South Milford railway station
Q3169687	Micklefield railway station		Micklefield railway station
Q5328822	East Leeds Parkway railway station		East Leeds Parkway railway station
