#Item	Label	Description	Site on enwiki
Q5050701	Castor railway station		Castor railway station
Q5367891	Elton railway station		Elton railway station
Q5445493	Ferry Meadows railway station		Ferry Meadows railway station
Q6967668	Nassington railway station		Nassington railway station
Q7968084	Wansford Road railway station		Wansford Road railway station
Q7968086	Wansford railway station		Wansford railway station
Q8049606	Yarwell Junction railway station		Yarwell Junction railway station
