#Item	Label	Description	Site on enwiki
Q2324929	Garforth railway station		Garforth railway station
Q2537875	East Garforth railway station		East Garforth railway station
Q3169687	Micklefield railway station		Micklefield railway station
Q5328822	East Leeds Parkway railway station		East Leeds Parkway railway station
