#Item	Label	Description	Site on enwiki
Q4973755	Brompton Road Halt railway station		Brompton Road Halt railway station
Q5054074	Catterick Bridge railway station		Catterick Bridge railway station
Q7331056	Richmond railway station		Richmond railway station (North Yorkshire)
Q7435436	Scorton railway station		Scorton railway station
