#Item	Label	Description	Site on enwiki
Q4831746	Ayton railway station		Ayton railway station
Q5257092	Dunbar railway station		Dunbar railway station
Q7316189	Reston railway station		Reston railway station
Q7919401	Velvet Hall railway station		Velvet Hall railway station
