#Item	Label	Description	Site on enwiki
Q4831746	Ayton railway station		Ayton railway station
Q5257092	Dunbar railway station		Dunbar railway station
Q5328845	East Linton railway station		East Linton railway station
Q7316189	Reston railway station		Reston railway station
